awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
The Tabelog Award 2024 Bronze 受賞店,鮨処 やまと,築地駅 101m , 寿司,銘店のDNAを引き継ぐ未来の名店。衒いなく実直な鮨が美しく美味。,"￥20,000～￥29,999","￥20,000～￥29,999",4.28,-,https://tabelog.com/tokyo/A1313/A131301/13262384/,完全予約制,予約 お電話にて毎月第一営業日の10時より翌月分までをお受けしてます。,東京メトロ日比谷線築地駅から徒歩3分 築地駅から101m,,,カード可 （VISA、Master） 電子マネー不可 QRコード決済不可,"35.6679167387268,139.77374988424484",03-3543-6311,東京都中央区築地3-7-2 第五銀座ウェスト築地ビル 1F,378
The Tabelog Award 2024 Bronze 受賞店,匠 進吾,青山一丁目駅 168m , 寿司,握りとつまみがテンポよく織りなす、緩急自在の味わい。すし匠の系譜を継ぐ正統派江戸前鮨,"￥30,000～￥39,999","￥30,000～￥39,999",4.27,火曜日、水曜日,https://tabelog.com/tokyo/A1306/A130603/13155925/,完全予約制,現在、お電話でのご予約をお断りしております。大変ご迷惑おかけいたします。,東京メトロ銀座線・半蔵門線、都営地下鉄大江戸線【青山一丁目駅】徒歩２分 青山一丁目駅から168m,17:00 - 22:30,■ 営業時間17:00〜19:30（一部）20:00〜22:30（二部）,カード可 （VISA、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67134573870875,139.7238779843144",050-3650-0074,東京都港区南青山2-2-15 ウィン青山 1F,295
The Tabelog Award 2024 Bronze 受賞店,鮨 みずかみ ,半蔵門駅 309m , 寿司,ネタの風味が映える鮨。磨き抜かれた職人技と魚介が生みだす鮮やかな味わい。,"￥40,000～￥49,999","￥40,000～￥49,999",4.27,水曜日,https://tabelog.com/tokyo/A1308/A130803/13220742/,予約可,,半蔵門駅から309m,,,カード可 （VISA、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.68773453870452,139.74330828446634",03-3230-0326,東京都千代田区一番町3-8 大宮ビル 1F,236
The Tabelog Award 2024 Bronze 受賞店,新ばし しみづ,新橋駅 169m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",4.26,-,https://tabelog.com/tokyo/A1301/A130103/13002892/,予約可,港区新橋2-15-13より移転】※予約受付は予約サイトomakaseより一週間前の同じ曜日の12時から開放。※予約の際、常識ですが香水と禁煙を確認されます。※携帯電話での通話禁止,新橋駅・烏森口より徒歩3分。烏森口より新橋ビルを右手に直進。右手の細い烏森神社参道に入り、まもなく左の脇道に入ったところの左手。（旧店舗の向かい側） 新橋駅から169m,,,カード可 （VISA、Master、AMEX） 電子マネー不可 QRコード決済不可,"35.66646013872219,139.75637318424228",03-3591-5763,東京都港区新橋2-15-10 ,620
The Tabelog Award 2024 Bronze 受賞店,すが弥,赤羽橋駅 135m , 寿司,握りを嗜むお任せコース。心地よい緊張感の中、経験に裏打ちされた究極の一貫に舌鼓を鳴らす。,"￥60,000～￥79,999","￥60,000～￥79,999",4.25,水曜日,https://tabelog.com/tokyo/A1314/A131401/13228776/,完全予約制,※一斉スタートの為、遅れてご到着の場合一部お料理がお出しできない場合が御座いますのでお気をつけ下さい。※キャンセルポリシー予約時以降キャンセル10%31日前からキャンセル50%7日前からキャンセル100%※大変恐縮ではございますが、ご理解ご協力くださいますようお願い申し上げます。,都営大江戸線　赤羽橋駅（中之橋出口）より徒歩2分東京メトロ　麻布十番駅（３番出口）より徒歩7分都営三田線　芝公園駅（A4出口）より徒歩10分 赤羽橋駅から135m,18:00 - 22:45,■ 営業時間［月・火・金・土］(一部)18:00〜20:00(二部)20:45～22:45［木］(一部のみ)19:00〜21:00［日・祝］(一部)16:00〜18:00(ニ部)18:45～20:45※日によって時間帯が異なりますので、恐れ入りますが店舗までお問い合わせ下さいませ。※扉はオープンと同時に開きますのでお時間までお待ちいただけますと幸いです。■ 定休日※水曜日・不定休（不定期に営業時間を変更させて頂く場合や休店日とさせて頂く場合がございます。恐れ入りますが詳細はご予約の際に店舗までお問い合わせくださいませ。）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.655312717883255,139.74247498280818",03-6230-9545,東京都港区東麻布1-29-15 東麻布296ビル 1F,460
食べログ 寿司 TOKYO 百名店 2022 選出店,すし 喜邑,二子玉川駅 530m , 寿司,すし㐂邑より営業についてのお知らせ,"￥30,000～￥39,999","￥30,000～￥39,999",4.21,-,https://tabelog.com/tokyo/A1317/A131708/13026584/,完全予約制,※ご予約はウェブサイトからのみ受付けます。その他の方法によるお問い合わせは受け付けておりませんので、ご了承ください。国内からのご予約はOMAKASEにて、海外からのご予約はTABLEALLにてのみ受付を致しております。,二子玉川駅徒歩7分 二子玉川駅から530m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.61602243871219,139.62435138382534",03-3707-6355,東京都世田谷区玉川3-21-8 ,450
,鮨 一幸,東銀座駅 174m , 寿司,,"￥60,000～￥79,999","￥60,000～￥79,999",4.21,水曜日,https://tabelog.com/tokyo/A1301/A130101/13300481/,完全予約制,ご予約は、WebサイトOMAKASEのみ受付となります。,銀座駅 A1出口より徒歩4分東銀座駅 A1出口より徒歩2分 東銀座駅から174m,,,カード可 電子マネー不可 QRコード決済不可,"35.66950157834758,139.76547999590605",不明の為情報お待ちしております,東京都中央区銀座5-11-12 日総第26ビル 3F,38
,鮨しゅんじ,麻布十番駅 666m , 寿司,,"￥50,000～￥59,999","￥50,000～￥59,999",4.16,-,https://tabelog.com/tokyo/A1307/A130701/13282687/,完全予約制,※ご予約はウェブサイトからのみ受付けます。ご来店時やお電話・メールなどその他の方法によるお問い合わせは一切受け付けておりません。,東京メトロ日比谷線 六本木駅 徒歩10分麻布十番駅から 徒歩10分 麻布十番駅から666m,,,カード可 電子マネー不可 QRコード決済不可,"35.65705753871935,139.7287060841667",03-6434-5021,東京都港区元麻布3-6-34 カーム元麻布 1F,118
The Tabelog Award 2024 Bronze 受賞店,初音鮨,蒲田駅 363m , 寿司,渾身の技と心意気が詰まった想像を超える握り。,"￥60,000～￥79,999","￥60,000～￥79,999",4.15,-,https://tabelog.com/tokyo/A1315/A131503/13017742/,完全予約制,現金決済は出来かねます。ご了承くださいませ。,JR蒲田駅西口徒歩5分 蒲田駅から363m,,,カード可 （VISA、Master、JCB、AMEX） 電子マネー可 （交通系電子マネー（Suicaなど）、QUICPay） QRコード決済可 （PayPay、d払い、au PAY）,"35.56554263877297,139.71454578325222",03-3731-2403,東京都大田区西蒲田5-20-2 ,663
The Tabelog Award 2024 Bronze 受賞店,鮨 よしたけ,新橋駅 438m , 寿司,銀座 の 隠れ家で味わう,"￥50,000～￥59,999","￥50,000～￥59,999",4.14,-,https://tabelog.com/tokyo/A1301/A130101/13024076/,予約可,,新橋駅から438m,,,,"35.668916238722424,139.76197128426315",不明の為情報お待ちしております,東京都中央区銀座7-8-13 Brown Place 9F,200
,鮨 尚充,勝どき駅 353m , 屋形船・クルージング、寿司,,"￥60,000～￥79,999","￥60,000～￥79,999",4.13,-,https://tabelog.com/tokyo/A1313/A131302/13280325/,完全予約制,新規の電話ご予約は受け付けておりません。予約サイト「食オク」にて限定でご予約を承ります。,都営大江戸線　勝ちどき駅 A3出口より徒歩5分 勝どき駅から353m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.656705797585694,139.77986771171288",不明の為情報お待ちしております,東京都中央区晴海3-1 晴海乗船場,46
,くろ﨑,表参道駅 396m , 寿司,,"￥60,000～￥79,999","￥60,000～￥79,999",4.12,-,https://tabelog.com/tokyo/A1306/A130602/13268824/,完全予約制,・必ずご予約者ご本人様がご来店くださいますようお願い致します。ご本人様以外の方のご来店はキャンセル扱いとさせていただきますので予めご了承ください。,東京メトロ　表参道駅から徒歩7分東京メトロ　外苑前駅から徒歩7分 表参道駅から396m,,,カード可 電子マネー不可 QRコード決済不可,"35.66600203870986,139.7167681842654",03-6455-4596,東京都港区南青山4-16-15 FPG links MINAMIAOYAMA B2F,199
,きよ田 離れ,銀座駅 51m , 寿司,,"￥100,000～","￥100,000～",4.12,-,https://tabelog.com/tokyo/A1301/A130101/13256392/,完全予約制,,銀座駅から51m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.67165453872122,139.76367048428963",不明の為情報お待ちしております,東京都中央区銀座5-5-18 銀座藤小西 9F,35
The Tabelog Award 2024 Bronze 受賞店,いちかわ,白金高輪駅 584m , 寿司,,"￥40,000～￥49,999","￥40,000～￥49,999",4.1,水曜日,https://tabelog.com/tokyo/A1316/A131602/13210722/,完全予約制,,地下鉄都営三田線　白金高輪駅 白金高輪駅から584m,,,カード可 （VISA、Master、AMEX） 電子マネー不可 QRコード決済不可,"35.64797403872741,139.73587858406992",不明の為情報お待ちしております,東京都港区南麻布2-10-13 OJハウス 101,232
,鮨 めい乃,麻布十番駅 165m , 寿司,,"￥50,000～￥59,999","￥50,000～￥59,999",4.09,-,https://tabelog.com/tokyo/A1307/A130702/13292357/,完全予約制,毎月１日の10時~15時 （１日が休業日の場合は翌営業日にて）に翌月の予約可能なお席（キャンセルがあったお席やお電話でのご予約枠）やお問い合わせを受けさせて頂きます。※ご予約のお問い合わせは基本受付日でお願い致します。仕込み等の関係で出られない時もありますので、ご了承下さい。,都営大江戸線・東京メトロ南北線「麻布十番」駅まで徒歩１分 麻布十番駅から165m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.65674420887881,139.7342289412407",不明の為情報お待ちしております,東京都港区麻布十番1-6-1 THE V-CITY 麻布十番 PLACE 6F,50
食べログ 寿司 TOKYO 百名店 2022 選出店,鮨 さえ喜,銀座駅 265m , 寿司,,"￥40,000～￥49,999","￥40,000～￥49,999",4.08,-,https://tabelog.com/tokyo/A1301/A130101/13239506/,予約可,,銀座駅から265m,,,カード可 電子マネー不可 QRコード決済可 （d払い）,"35.671706038720416,139.76123088429188",03-3289-0818,東京都中央区銀座6-3-18 La.La.Grande GINZA 2F,191
食べログ 寿司 TOKYO 百名店 2022 選出店,紀尾井町 三谷,永田町駅 139m , 寿司,伝統に新たな風を吹き込み、珠玉の一貫が完成した。鮨好きとして、一度は訪れたい名店がここに,"￥60,000～￥79,999","￥60,000～￥79,999",4.07,-,https://tabelog.com/tokyo/A1308/A130801/13198197/,完全予約制,電話、又はポケットコンシェルジュ(web予約)より予約可能,東京メトロ・永田町駅９a出口から直結して紀尾井町テラスに入れます。 永田町駅から139m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.679258254586586,139.73794648480026",03-6256-9566,東京都千代田区紀尾井町1-2 紀尾井テラス 3F,638
食べログ 寿司 TOKYO 百名店 2022 選出店,きざ㐂,赤坂見附駅 123m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",4.04,月曜日,https://tabelog.com/tokyo/A1308/A130801/13221218/,完全予約制,ご予約は予約専門サイトにて承ります,赤阪見附駅より徒歩3分 赤坂見附駅から123m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67639123870938,139.73590898435694",03-6807-4110,東京都港区赤坂3-21-10 赤坂清明会館ビル5C,407
,鮨 西崎,東北沢駅 412m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",4.04,-,https://tabelog.com/tokyo/A1318/A131811/13270984/,完全予約制,,東北沢駅から412m,,,カード可 電子マネー不可 QRコード決済不可,"35.66890753869362,139.67146788432652",不明の為情報お待ちしております,東京都世田谷区北沢5-3-12 B1F,160
食べログ 寿司 TOKYO 百名店 2022 選出店,冨所,御成門駅 288m , 寿司,,"￥15,000～￥19,999","￥15,000～￥19,999",4.03,-,https://tabelog.com/tokyo/A1314/A131401/13223846/,予約可,,御成門駅から288m,,,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"35.66190373872436,139.7540634841979",03-6876-0646,東京都港区新橋6-13-3 1F,512
食べログ 寿司 TOKYO 百名店 2022 選出店,鮨 ます田,表参道駅 196m , 寿司,【表参道駅徒歩3分】ミシュラン2つ星を3年連続で獲得。こだわり抜いた江戸前寿司を堪能,"￥40,000～￥49,999","￥40,000～￥49,999",4.03,-,https://tabelog.com/tokyo/A1306/A130602/13268503/,完全予約制,※広範囲なアレルギーや苦手な食材がある場合、ご予約をお断りする可能性がございます。予めご了承ください。※ご予約のお時間に一斉スタートとなります。万が一、遅刻・途中退店される場合、コースの一部をお出しできない可能性もございますので、時間には余裕を持ってお越しくださいますようお,東京メトロ線　千代田線　半蔵門線線、表参道駅　A4出口徒歩3分 表参道駅から196m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66560313870945,139.7146135842629",03-6438-9179,東京都港区南青山3-14-27 IJK南青山れい 1F,140
食べログ 寿司 TOKYO 百名店 2022 選出店,鮨 まつうら,白金高輪駅 612m , 寿司、日本料理,至極の握りが丁寧な所作から提供される。 伝統を守り進化する仕込み。,"￥30,000～￥39,999","￥30,000～￥39,999",4.02,日曜日、祝日,https://tabelog.com/tokyo/A1316/A131602/13239788/,完全予約制,,白金高輪駅 徒歩8分程度北里大学病院へ向かってローソンの角を右に曲がる。 白金高輪駅から612m,17:00 - 22:30,■ 営業時間ランチ　12:00の一斉スタート土曜日のみの営業。夜と同じお任せコースになります。ディナー　最終入店.20：0017:00〜19:3020:00〜22:30の2回転制当日キャンセルはその日のコース料金100%頂きます。キャンセル、人数変更は早めにお願い致します。■ 定休日隔週月曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.644482038727006,139.72769208404037",03-6450-2557,東京都港区白金5-7-8 ウイング綱島 1F,207
