awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
食べログ 焼き鳥 EAST 百名店 2024 選出店,おみ乃 椿,京橋駅 67m , 焼き鳥,,"￥20,000～￥29,999","￥20,000～￥29,999",3.98,日曜日,https://tabelog.com/tokyo/A1302/A130202/13290286/,予約可,日曜日定休（その他不定休）11:30〜（最終入店12:00）16:30〜（最終入店17:00）19:30〜（最終入店20:00）【休業日】7月1.7.8.14.20.21.28.318月2〜9.15〜19.259月1.2.8.9.15.18.19.22.29,京橋駅から67m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.67612797744109,139.7704640686601",03-5579-5945,東京都中央区京橋2-5-17 京橋SKビル B1F,80
食べログ 焼き鳥 EAST 百名店 2024 選出店,おみ乃 神谷町,神谷町駅 185m , 焼き鳥、鳥料理,炭火の香りを纏った伊達鶏の旨味に酔いしれる。匠の技ともてなしの心で仕上げた極上の鶏料理,"￥15,000～￥19,999","￥15,000～￥19,999",3.97,日曜日,https://tabelog.com/tokyo/A1307/A130704/13255846/,予約可,受付時間：10:00-16:00ご予約は翌々月分まで受付しております。例）12月分は10月から受付開始キャンセルポリシー7日前からのキャンセル30%3日前からのキャンセル50%前日からのキャンセル100%2024年4月より、当店はキャッシュレス会計のみとなります。各種クレジットカード、交通系IC、QR決済でのお会計が可能です。,日比谷線神谷町駅出口3より徒歩3分お店は桜田通りの一本裏の通りに面しております。 神谷町駅から185m,16:30 - 22:00,■ 営業時間昼11:30〜14:00  ※水・土のみ夜16:30〜19:00（17:00 最終入店）19:30〜22:00（20:00 最終入店）■ 定休日他不定休有,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済可,"35.664059195537945,139.74645286702736",03-6403-1922,東京都港区虎ノ門3-17-1 TOKYU REIT虎ノ門ﾋﾞﾙ 104,357
食べログ 焼き鳥 EAST 百名店 2024 選出店,根津 焼鳥 照隅,根津駅 60m , 焼き鳥、鳥料理,高度な職人技が織りなす、比内地鶏の旨味溢れるコース。珠玉の焼鳥をカジュアル空間で味わう,"￥10,000～￥14,999","￥10,000～￥14,999",3.91,水曜日、木曜日,https://tabelog.com/tokyo/A1311/A131106/13182104/,予約可,※当日キャンセルの場合はコース料金の100％を頂戴致しますので、予めご了承ください。,千代田線「根津」駅２番出口より徒歩1分 根津駅から60m,18:00 - 23:00L.O. 21:00,臨時休業12/1(日)12/30(月)〜1/5(日)ご予約時間のご案内より良い状態で焼鳥を召し上がって頂きたく1800〜20:30〜いずれかのお時間でのご予約お願い致します。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.71694103869319,139.76595468474545",03-5834-8891,東京都文京区根津1-1-21 ,277
食べログ 焼き鳥 EAST 百名店 2024 選出店,焼鳥 うの,奥沢駅 165m , 焼き鳥,,"￥8,000～￥9,999","￥8,000～￥9,999",3.9,-,https://tabelog.com/tokyo/A1317/A131711/13130757/,予約可,,東京急行電鉄目黒線 奥沢駅 徒歩3分東京東横線 自由が丘駅 徒歩15分 奥沢駅から165m,,,カード可 （VISA、Master） 電子マネー不可 QRコード決済不可,"35.6024824387359,139.67180428365535",03-3726-4220,東京都世田谷区奥沢3-30-11 ,303
食べログ 焼き鳥 EAST 百名店 2024 選出店,とりアロマ,神保町駅 177m , 焼き鳥、鳥料理、親子丼,,"￥8,000～￥9,999","￥8,000～￥9,999",3.9,-,https://tabelog.com/tokyo/A1310/A131003/13280797/,予約可,,都営地下鉄 新宿線・三田線「神保町駅」A4出口より、徒歩1分東京メトロ 半蔵門線「神保町駅」A4出口より、徒歩1分JR中央・総武線各駅停車「水道橋駅」東口より、徒歩12分 神保町駅から177m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.69651613870321,139.75669238454566",03-3263-0596,東京都千代田区神田神保町2-12-3 ,229
食べログ 焼き鳥 EAST 百名店 2024 選出店,炭焼 TORI8,日本橋駅 131m , 焼き鳥、鳥料理,上質な空間で堪能する「焼鳥」という世界観。,"￥15,000～￥19,999","￥15,000～￥19,999",3.89,月曜日、日曜日,https://tabelog.com/tokyo/A1302/A130202/13293712/,完全予約制,苦手な食材やアレルギーがございましたら事前にお申し付け下さい。,日本橋駅　徒歩2分京橋駅　徒歩５分東京駅　徒歩１０分 日本橋駅から131m,17:30 - 22:30,17:30と20:30の2部制。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.681003152353355,139.77458391728257",不明の為情報お待ちしております,東京都中央区日本橋2-10-11 Ordin日本橋ビル 8F,127
食べログ 焼き鳥 EAST 百名店 2024 選出店,焼鳥 篠原,乃木坂駅 515m , 焼き鳥、鳥料理,熟成可能かつ希少な京都高坂鶏使用。五感の全てを刺激する極上の総合体験。,"￥15,000～￥19,999","￥15,000～￥19,999",3.88,-,https://tabelog.com/tokyo/A1307/A130701/13254666/,予約可,,六本木駅/乃木坂駅より約550m星条旗通り沿い 乃木坂駅から515m,,,カード可 （VISA、Master、AMEX） 電子マネー不可 QRコード決済不可,"35.662077238715064,139.72520858421987",080-7171-1374,東京都港区西麻布1-4-40 SHINOビル 1F,393
食べログ 焼き鳥 EAST 百名店 2024 選出店,やきとりshira,梅ケ丘駅 88m , 焼き鳥、居酒屋、ワインバー,,"￥10,000～￥14,999","￥10,000～￥14,999",3.86,日曜日,https://tabelog.com/tokyo/A1318/A131812/13193012/,予約可,,小田急線梅ヶ丘駅南口　徒歩１分 梅ケ丘駅から88m,17:00 - 00:00L.O. 23:00,■ 定休日※その他休業日などはFacebookで確認お願いします,カード可 （VISA、Master） 電子マネー不可 QRコード決済不可,"35.65519913869651,139.65326548420083",03-5450-8808,東京都世田谷区梅丘1-22-1 y'sステート B1F,307
食べログ 焼き鳥 EAST 百名店 2024 選出店,焼鳥 本田,新富町駅 410m , 焼き鳥、鳥料理、親子丼,,"￥10,000～￥14,999","￥10,000～￥14,999",3.85,日曜日,https://tabelog.com/tokyo/A1313/A131301/13143142/,完全予約制,当日ご予約可1グループ最大人数4名様までとさせていただいております。未成年の方のご入店はお断りしております。,有楽町線新富町駅7番出口より徒歩4分日比谷線築地駅3番出口より徒歩7分 新富町駅から410m,18:00 - 22:00,■ 営業時間最終入店19:30■ 定休日他不定休あり,カード可 電子マネー不可 QRコード決済不可,"35.66982553872702,139.778197684261",03-5540-2223,東京都中央区湊3-5-1 エス・ユービル 1F ,96
食べログ 焼き鳥 EAST 百名店 2024 選出店,鳥長,練馬駅 438m , 焼き鳥、鳥料理,シンプルな調理法で供される、実直な一串。練馬の住宅街に潜む、地元に愛される名店,"￥10,000～￥14,999","￥10,000～￥14,999",3.83,-,https://tabelog.com/tokyo/A1321/A132102/13058892/,予約可,,西武池袋線　練馬駅南口から徒歩１０分弱。千川通りを越え、目白通りを目指す（練馬署を右に見て、一つ目の角を右折した細い道を直進すると左側にセブンイレブン）。目白通り沿いにセブンイレブンがあるので、ダイビングショップと韓国食材店の間の道をさらに少し直進した左側。 練馬駅から438m,,,カード不可,"35.73458953864723,139.65682678500025",非公開,東京都練馬区豊玉北4-31-8 ,609
The Tabelog Award 2024 Bronze 受賞店,とり喜,錦糸町駅 307m , 焼き鳥,熟練の火入れで丹念に焼き上げる一串。次々と出される鶏懐石は客人を感嘆させる。,"￥8,000～￥9,999","￥8,000～￥9,999",3.81,日曜日、祝日,https://tabelog.com/tokyo/A1312/A131201/13026017/,予約可,,JR総武線「錦糸町駅」北口より、徒歩3分東京メトロ 半蔵門線「錦糸町駅」3出口より、徒歩4分 錦糸町駅から307m,,,カード可 （VISA、Master） 電子マネー不可,"35.69810563871959,139.81130548452342",03-3622-6202,東京都墨田区錦糸1-8-13 小坂ビル1階,927
The Tabelog Award 2024 Bronze 受賞店,鳥さわ,亀戸駅 320m , 焼き鳥,備長炭で焼き上げる究極の焼き鳥がここに。絶妙なレア焼きで食すささみや血肝は至極の味わい。,"￥6,000～￥7,999","￥6,000～￥7,999",3.79,日曜日、祝日,https://tabelog.com/tokyo/A1312/A131202/13135959/,予約可,,総武中央線　亀戸駅　徒歩5分 亀戸駅から320m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.6983479387234,139.82373928451716",03-3682-6473,東京都江東区亀戸2-24-13 ,569
食べログ 焼き鳥 EAST 百名店 2024 選出店,BLESS,森下駅 220m , 焼き鳥、イタリアン、鳥料理,森下駅3分◆焼鳥とワインのお店◆産地直送の新鮮な地鶏と魚介を使った絶品焼鳥おまかせコース,"￥8,000～￥9,999","￥8,000～￥9,999",3.76,,https://tabelog.com/tokyo/A1312/A131201/13246437/,予約可,,森下駅より徒歩3分 森下駅から220m,18:00 - 22:30L.O. 22:00,■ 営業時間不定休18:00～22:00土曜、日曜、祝日17時オープン,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済不可,"35.68826943872208,139.79950078443235",03-6666-9678,東京都江東区森下2-20-13 ,519
食べログ 焼き鳥 EAST 百名店 2024 選出店,焼鳥 山もと,三鷹駅 295m , 焼き鳥,,"￥8,000～￥9,999","￥8,000～￥9,999",3.76,日曜日,https://tabelog.com/tokyo/A1320/A132002/13187433/,完全予約制,お電話でのご予約は受け付けておりません。ご予約はホームページからお願いいたします。,ＪＲ中央線三鷹駅北口徒歩5分 三鷹駅から295m,,,カード可 電子マネー不可,"35.70499903863603,139.56267198476735",不明の為情報お待ちしております,東京都武蔵野市中町1-19-8 シティハイツ武蔵野 B1F,302
食べログ 焼き鳥 EAST 百名店 2024 選出店,やきとり 陽火,白金高輪駅 725m , 焼き鳥、ワインバー,【来年1月末までのご予約受付開始のお知らせ】,"￥10,000～￥14,999","￥10,000～￥14,999",3.76,月曜日、日曜日,https://tabelog.com/tokyo/A1316/A131602/13247688/,完全予約制,【予約方法】・電話受付のみ・最大2ヶ月先まで　,白金高輪駅より徒歩10分程度※北里大学北里研究所病院の入り口の隣◆目黒駅、恵比寿駅、広尾駅からタクシー5分 白金高輪駅から725m,16:00 - 18:30,■ 営業時間2部制1部16:00〜18:302部19:00〜22:00■ 定休日※月に2回、不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.64447553872662,139.7263934840412",080-8495-7977,東京都港区白金5-8-13 白金ハイツ 1F,165
食べログ 焼き鳥 EAST 百名店 2024 選出店,鳥よし 中目黒本店,中目黒駅 212m , 焼き鳥、鳥料理,,"￥8,000～￥9,999","￥8,000～￥9,999",3.75,水曜日,https://tabelog.com/tokyo/A1317/A131701/13003200/,予約不可,,中目黒駅から212m,,,カード不可 電子マネー不可 QRコード決済不可,"35.642369338719256,139.6990839840391",03-3716-7644,東京都目黒区上目黒2-8-6 谷島ビル　１Ｆ,672
食べログ 焼き鳥 EAST 百名店 2024 選出店,焼鳥 おがわ,四谷三丁目駅 232m , 焼き鳥,,"￥15,000～￥19,999","￥15,000～￥19,999",3.75,月曜日,https://tabelog.com/tokyo/A1309/A130903/13158357/,予約可,,東京メトロ丸の内線 四谷三丁目駅 ４番出口から徒歩４分都営新宿線 曙橋駅 Ａ４出口から徒歩５分 四谷三丁目駅から232m,17:00 - 23:00,■ 定休日火曜不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.6896227386966,139.7221949845002",03-5315-4630,東京都新宿区荒木町9-1 ウインド荒木町 1F,329
食べログ 焼き鳥 EAST 百名店 2024 選出店,とり澤,中目黒駅 130m , 焼き鳥、居酒屋,,"￥8,000～￥9,999","￥8,000～￥9,999",3.75,-,https://tabelog.com/tokyo/A1317/A131701/13248473/,予約可,お子様は小学生以上のご対応になります,中目黒駅から徒歩2分大樽さんといろは寿司さんの間 中目黒駅から130m,17:30 - 20:30,■ 営業時間一部17:30～20:00　※18：00最終入店二部20：30■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.64482433871807,139.7002216840631",050-3133-4994,東京都目黒区上目黒1-5-13 メゾン中目黒 1F,327
食べログ 焼き鳥 EAST 百名店 2024 選出店,鳥さわ 麻布十番,麻布十番駅 310m , 焼き鳥,,"￥6,000～￥7,999","￥6,000～￥7,999",3.75,日曜日、祝日,https://tabelog.com/tokyo/A1307/A130702/13234334/,予約可,,麻布十番駅から310m,,,カード可 電子マネー不可 QRコード決済不可,"35.65373583872373,139.73582508412815",03-3451-3677,東京都港区麻布十番3-3-4 サンピア麻布十番 8F,280
食べログ 焼き鳥 EAST 百名店 2024 選出店,焼鶏 ひらこ,六本木駅 502m , 焼き鳥、肉料理、鳥料理,スタイリッシュで洗練された空間で味わう至極の焼鳥。こだわりのお酒とともにご堪能ください,"￥15,000～￥19,999","￥15,000～￥19,999",3.74,,https://tabelog.com/tokyo/A1307/A130701/13232545/,完全予約制,大切なお客様へ当店は限られたお席の為、『18時スタート』『20時半スタート』でご用意させていただいております。勝手ながら一斉にスタートのスタイルの為、お時間のお約束をお願いさせていただいております。,千代田線乃木坂駅徒歩７分日比谷線六本木駅徒歩７分都営大江戸線六本木駅徒歩13分 六本木駅から502m,18:00 - 20:00,■ 営業時間【2部制】18：00スタート、20：30スタート■定休日日曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66179203871543,139.72580138421657",03-5843-1790,東京都港区西麻布1-5-23 東ビル 1F,294
食べログ 焼き鳥 EAST 百名店 2024 選出店,床島,西太子堂駅 256m , 焼き鳥、居酒屋,,"￥8,000～￥9,999","￥8,000～￥9,999",3.74,日曜日,https://tabelog.com/tokyo/A1317/A131706/13114433/,予約可,,西太子堂駅から256m,17:00 - 22:30L.O. 21:30,■ 営業時間最終ご入店21：00■ 定休日第一月曜日（月曜日が祝日の場合翌日の火曜日),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay、楽天ペイ）,"35.64258963870906,139.66752168406344",03-5486-3318,東京都世田谷区三軒茶屋2-8-10 ルナパーク三軒茶屋１０５,288
食べログ 焼き鳥 EAST 百名店 2024 選出店,焼き鳥 峠,牛込神楽坂駅 269m , 焼き鳥、鳥料理、日本料理,毎週土曜日16時〜18時まで、小学生以下のお子様連れのお客様も御案内致しております,"￥10,000～￥14,999","￥10,000～￥14,999",3.74,月曜日、日曜日,https://tabelog.com/tokyo/A1309/A130905/13225479/,完全予約制,先の御予約はTablecheckから、当日の御予約は直接お電話にてお問い合わせ、お願い致します。当日のキャンセルは、お一人様10000円のキャンセル料金を頂いております。,大江戸線牛込神楽坂駅徒歩3分/車1分A1出口を出て右方向へ、最初の信号（牛込北町の交差点）を渡って、左へ曲がる（牛込中央通り）50m程先の最初の信号を右へ曲がり、30m程進んだところ 牛込神楽坂駅から269m,17:00 - 22:30L.O. 料理21:30 ドリンク22:00,■ 営業時間最終入店21:00,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.69893800127927,139.73263407545943",03-5946-8330,東京都新宿区細工町3-5 荘 1F,195
食べログ 焼き鳥 EAST 百名店 2024 選出店,焼鳥 せきね,駒込駅 128m , 焼き鳥,,"￥6,000～￥7,999","￥6,000～￥7,999",3.74,月曜日,https://tabelog.com/tokyo/A1323/A132301/13270116/,予約可,電話もしくはtablecheak での予約をお願いします。営業中は電話に出られないことがあります。ご了承下さい。電話予約可能時間帯　月曜日を除く12時から22時キャンセルの際はご一報お願いします。,JR駒込駅 東口より、徒歩1分東京メトロ南北線 出口3より、徒歩1分 駒込駅から128m,17:00 - 22:30L.O. 22:00,月曜日の定休日以外に不定休日あり,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済可 （PayPay、d払い）,"35.73707663867501,139.74902628496073",03-6304-1820,東京都豊島区駒込1-29-2 ,108
食べログ 焼き鳥 EAST 百名店 2024 選出店,蒼天 南口店,向原駅 204m , 焼き鳥、鳥料理,,"￥8,000～￥9,999","￥8,000～￥9,999",3.73,,https://tabelog.com/tokyo/A1323/A132302/13092061/,予約可,カウンター　テーブルのご指定がありましたらご記入下さい。ご指定がない場合は空いているお席でのご案内となります。ご要望・ご質問のある方はお気軽にお電話でご連絡下さいませ。なお、お店でのお待ち合わせはご遠慮頂いておりますので、お手数ですがお揃いでのご来店を必ずお願い申し上げます。よろしくお願い致します。,JR大塚駅南口徒歩３分 向原駅から204m,17:30 - 23:00L.O. 22:00,■ 営業時間◆売り切れ御礼◆,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.72956723867289,139.72741428490005",03-5944-8105,東京都豊島区南大塚3-39-13 嵯峨・加藤ビル 1F,642
